Date,Gold_Price,Silver_Price,Gold_Price_lag_1,Silver_Price_lag_1,Gold_30_day_MA,Silver_30_day_MA,Gold_Silver_Ratio,Gold_volatility_30,Silver_volatility_30
2006-06-09 00:00:00-04:00,60.45000076293945,11.192000389099121,60.90999984741211,11.234999656677246,65.87100016276041,13.10276673634847,5.401179294258876,2.808900090554518,1.0165994239111806
2006-06-12 00:00:00-04:00,60.029998779296875,10.930000305175781,60.45000076293945,11.192000389099121,65.70233357747396,13.006700070699056,5.492222973760607,3.0026514117853154,1.0813751605422803
2006-06-13 00:00:00-04:00,55.91999816894531,9.625,60.029998779296875,10.930000305175781,65.39433339436849,12.865200074513753,5.809869939630682,3.493913873187241,1.2317878263826851
2006-06-14 00:00:00-04:00,55.619998931884766,9.670000076293945,55.91999816894531,9.625,65.02999992370606,12.70870008468628,5.751809564948968,3.913880982175408,1.3290763284913063
2006-06-15 00:00:00-04:00,57.31999969482422,10.263999938964844,55.619998931884766,9.670000076293945,64.72533327738444,12.586666742960611,5.584567423585265,4.147496207329372,1.3806205686331725
2006-06-16 00:00:00-04:00,57.68000030517578,10.289999961853027,57.31999969482422,10.263999938964844,64.39866650899252,12.46300007502238,5.605442227308691,4.305958954508764,1.4153791443635273
2006-06-19 00:00:00-04:00,56.36000061035156,9.946999549865723,57.68000030517578,10.289999961853027,64.01099993387858,12.328066730499268,5.666030276548307,4.491029834842289,1.4566455388045407
2006-06-20 00:00:00-04:00,57.29999923706055,10.28600025177002,56.36000061035156,9.946999549865723,63.668999989827476,12.2042667388916,5.570678381735441,4.600765857184455,1.4674344496207687
2006-06-21 00:00:00-04:00,58.33000183105469,10.5,57.29999923706055,10.28600025177002,63.29066670735677,12.070933405558268,5.555238269624256,4.555871702334753,1.4329659696115689
2006-06-22 00:00:00-04:00,57.72999954223633,10.256999969482422,58.33000183105469,10.5,62.86900011698405,11.928633403778075,5.628351341912838,4.461526615187388,1.392143922549661
2006-06-23 00:00:00-04:00,57.9900016784668,10.352999687194824,57.72999954223633,10.256999969482422,62.43433354695638,11.778400071461995,5.60127532411617,4.2701289982393416,1.3053799580000838
2006-06-26 00:00:00-04:00,58.279998779296875,10.317000389099121,57.9900016784668,10.352999687194824,62.006333414713545,11.640166759490967,5.648928620849444,4.004773757900099,1.2284904973359936
2006-06-27 00:00:00-04:00,57.68000030517578,10.21399974822998,58.279998779296875,10.317000389099121,61.68199996948242,11.538300069173177,5.647151138335533,3.945621375949854,1.2153155960404438
2006-06-28 00:00:00-04:00,57.540000915527344,10.244999885559082,57.68000030517578,10.21399974822998,61.31299997965495,11.427133401234945,5.616398395146231,3.789932429279015,1.1739428724941845
2006-06-29 00:00:00-04:00,59.52000045776367,10.781999588012695,57.540000915527344,10.244999885559082,61.02533327738444,11.350200049082439,5.5203118838863,3.574486893156589,1.1362312743045109
2006-06-30 00:00:00-04:00,61.22999954223633,11.138999938964844,59.52000045776367,10.781999588012695,60.817666625976564,11.30143337249756,5.4969027630613745,3.362444415738237,1.111784521845395
2006-07-03 00:00:00-04:00,62.18000030517578,11.380000114440918,61.22999954223633,11.138999938964844,60.704333241780596,11.260766696929931,5.463971852361496,3.2518733263475146,1.0846286980842768
2006-07-05 00:00:00-04:00,62.5,11.470000267028809,62.18000030517578,11.380000114440918,60.610999806722006,11.225933361053468,5.448997257625175,3.1541359163690417,1.0594474613423182
2006-07-06 00:00:00-04:00,63.02000045776367,11.598999977111816,62.5,11.470000267028809,60.49899991353353,11.177733357747396,5.433227052514904,2.998012337529844,1.005346338555406
2006-07-07 00:00:00-04:00,62.630001068115234,11.324999809265137,63.02000045776367,11.598999977111816,60.451333363850914,11.13706668217977,5.530243013061844,2.9504328145229364,0.9722631317952682
2006-07-10 00:00:00-04:00,62.02000045776367,11.083999633789062,62.630001068115234,11.324999809265137,60.362000147501625,11.083699989318848,5.595453131259456,2.856430866086939,0.9272660865912263
2006-07-11 00:00:00-04:00,63.810001373291016,11.569999694824219,62.02000045776367,11.083999633789062,60.319000244140625,11.047033309936523,5.515125588277768,2.791621306502332,0.8830717458502966
2006-07-12 00:00:00-04:00,64.91999816894531,11.592000007629395,63.810001373291016,11.569999694824219,60.31266682942708,10.99686663945516,5.600413917030499,2.780570705990616,0.8015884976457759
2006-07-13 00:00:00-04:00,65.55000305175781,11.649999618530273,64.91999816894531,11.592000007629395,60.356666819254556,10.964266618092855,5.626609888252287,2.854166436331991,0.7512720804636385
2006-07-14 00:00:00-04:00,65.8499984741211,11.49899959564209,65.55000305175781,11.649999618530273,60.46633338928223,10.94623327255249,5.72658498910436,3.0011659927098013,0.7307734096548959
2006-07-17 00:00:00-04:00,63.95000076293945,10.897000312805176,65.8499984741211,11.49899959564209,60.48133341471354,10.9036332766215,5.868587586236109,3.017929053578413,0.6929441552611503
2006-07-18 00:00:00-04:00,62.900001525878906,10.595000267028809,63.95000076293945,10.897000312805176,60.4683334350586,10.853733285268147,5.93676261827204,3.0062305972892127,0.6574064779466142
2006-07-19 00:00:00-04:00,64.02999877929688,11.138999938964844,62.900001525878906,10.595000267028809,60.517666753133135,10.830533281962078,5.7482717595963315,3.0533439212591396,0.6334269263285475
2006-07-20 00:00:00-04:00,62.540000915527344,10.899999618530273,64.02999877929688,11.138999938964844,60.526333491007485,10.798199939727784,5.737614963693005,3.058882666566435,0.6025415098095735
2006-07-21 00:00:00-04:00,61.709999084472656,10.838000297546387,62.540000915527344,10.899999618530273,60.553000132242836,10.784966627756754,5.693854713995826,3.0658219516551664,0.5969511133350898
2006-07-24 00:00:00-04:00,61.13999938964844,10.918000221252441,61.709999084472656,10.838000297546387,60.57600008646647,10.775833288828531,5.599926557121361,3.0676102810716563,0.59258892064819
2006-07-25 00:00:00-04:00,61.54999923706055,10.993000030517578,61.13999938964844,10.918000221252441,60.62666676839193,10.777933279673258,5.59901747168126,3.0708321673323296,0.5932653317923696
2006-07-26 00:00:00-04:00,62.0,11.107000350952148,61.54999923706055,10.993000030517578,60.82933349609375,10.827333291371664,5.582065187806089,2.947654804698882,0.554379678766322
2006-07-27 00:00:00-04:00,62.900001525878906,11.375,62.0,11.107000350952148,61.07200024922689,10.884166622161866,5.52967046381353,2.799970944908945,0.5178332126306786
2006-07-28 00:00:00-04:00,63.11000061035156,11.399999618530273,62.900001525878906,11.375,61.26500027974446,10.92203327814738,5.5359651510662,2.731134338265957,0.5124264893664374
2006-07-31 00:00:00-04:00,63.15999984741211,11.414999961853027,63.11000061035156,11.399999618530273,61.44766693115234,10.95953327814738,5.533070526367236,2.6655628493661814,0.505698862329039
2006-08-01 00:00:00-04:00,64.31999969482422,11.760000228881836,63.15999984741211,11.414999961853027,61.713000233968096,11.019966634114583,5.469387622702444,2.534625238432509,0.48856460817138325
2006-08-02 00:00:00-04:00,64.75,12.170000076293945,64.31999969482422,11.760000228881836,61.96133359273275,11.08276662826538,5.320460114550625,2.4509261722134372,0.5115130026368632
2006-08-03 00:00:00-04:00,64.12000274658203,12.079999923706055,64.75,12.170000076293945,62.154333623250324,11.135433292388916,5.3079472807571415,2.3821168921389533,0.5304313463116417
2006-08-04 00:00:00-04:00,64.27999877929688,12.383000373840332,64.12000274658203,12.079999923706055,62.372666931152345,11.206299972534179,5.19098738905729,2.2596428085263764,0.5506573160115343
2006-08-07 00:00:00-04:00,64.5,12.3100004196167,64.27999877929688,12.383000373840332,62.58966687520345,11.271533330281576,5.239642388412555,2.1333049076313353,0.5618888244948438
2006-08-08 00:00:00-04:00,63.970001220703125,12.260000228881836,64.5,12.3100004196167,62.779333623250324,11.336299991607666,5.217781405093617,1.9846964901973185,0.5600475516424342
2006-08-09 00:00:00-04:00,64.62999725341797,12.517999649047852,63.970001220703125,12.260000228881836,63.01100018819173,11.413099988301594,5.16296525526216,1.7620839763511686,0.5588119664709535
2006-08-10 00:00:00-04:00,63.25,12.121000289916992,64.62999725341797,12.517999649047852,63.20133349100749,11.475633335113525,5.218216193973308,1.42734070474722,0.527688714580009
2006-08-11 00:00:00-04:00,62.709999084472656,11.918999671936035,63.25,12.121000289916992,63.30766677856445,11.51353333791097,5.26134749647883,1.2516435635007541,0.5168725459019206
2006-08-14 00:00:00-04:00,62.25,12.04800033569336,62.709999084472656,11.918999671936035,63.341666793823244,11.543833351135254,5.166832525359283,1.2062911887550312,0.5207884146857991
2006-08-15 00:00:00-04:00,62.0099983215332,12.104999542236328,62.25,12.04800033569336,63.33600006103516,11.567999998728434,5.1226766349862425,1.2123207021844193,0.5296694470877762
2006-08-16 00:00:00-04:00,62.4900016784668,12.324000358581543,62.0099983215332,12.104999542236328,63.335666783650716,11.596466668446858,5.07059395165899,1.2125598014750878,0.5468897647956483
2006-08-17 00:00:00-04:00,61.029998779296875,11.967000007629395,62.4900016784668,12.324000358581543,63.26933339436849,11.608733336130777,5.099857837418572,1.2828200757200003,0.5510597449935984
2006-08-18 00:00:00-04:00,61.040000915527344,12.0600004196167,61.029998779296875,11.967000007629395,63.21633338928223,11.63323335647583,5.061359767138994,1.3416420782151561,0.5543392516128742
2006-08-21 00:00:00-04:00,62.439998626708984,12.411999702453613,61.040000915527344,12.0600004196167,63.23033332824707,11.677500025431316,5.030615543308932,1.3308760887799502,0.5619394178465454
2006-08-22 00:00:00-04:00,62.04999923706055,12.295000076293945,62.439998626708984,12.411999702453613,63.17166659037272,11.70166670481364,5.046766885077087,1.3431771866489028,0.5726445160326388
2006-08-23 00:00:00-04:00,61.83000183105469,12.5,62.04999923706055,12.295000076293945,63.06866671244303,11.731933371225994,4.946400146484375,1.3228073003177432,0.5903697743461942
2006-08-24 00:00:00-04:00,61.75,12.359999656677246,61.83000183105469,12.5,62.941999944051105,11.755600039164225,4.9959548313288815,1.25732712149142,0.6011055454782517
2006-08-25 00:00:00-04:00,61.77000045776367,12.420000076293945,61.75,12.359999656677246,62.806000010172525,11.786300055185954,4.973429957996866,1.147824345374813,0.6109861254575342
2006-08-28 00:00:00-04:00,61.0,12.031999588012695,61.77000045776367,12.420000076293945,62.70766665140788,11.824133364359538,5.069814003382564,1.1725353599293094,0.5887564559918007
2006-08-29 00:00:00-04:00,60.939998626708984,12.274999618530273,61.0,12.031999588012695,62.64233322143555,11.88013334274292,4.964562160532721,1.2152754727831174,0.546172356606653
2006-08-30 00:00:00-04:00,61.41999816894531,12.51099967956543,60.939998626708984,12.274999618530273,62.5553332010905,11.925866667429606,4.909279813128309,1.2058958172757186,0.5393735367950724
2006-08-31 00:00:00-04:00,62.290000915527344,12.907999992370605,61.41999816894531,12.51099967956543,62.54699986775716,11.992800013224285,4.825689568666287,1.2068688434156774,0.5322227637129768
2006-09-01 00:00:00-04:00,62.13999938964844,12.960000038146973,62.290000915527344,12.907999992370605,62.56133321126302,12.06353333791097,4.794753025211661,1.1991139758731848,0.5141577795022504
2006-09-05 00:00:00-04:00,63.36000061035156,12.975000381469727,62.13999938964844,12.960000038146973,62.63533325195313,12.132100009918213,4.883236897691292,1.1766661713932294,0.49284091436479016
2006-09-06 00:00:00-04:00,62.86000061035156,12.98799991607666,63.36000061035156,12.975000381469727,62.67899996439616,12.198600006103515,4.839852249501703,1.1591774303048168,0.46779826335711033
2006-09-07 00:00:00-04:00,61.25,12.569999694824219,62.86000061035156,12.98799991607666,62.65399996439616,12.24736665089925,4.872712926573904,1.1821856887738371,0.4243137905677899
2006-09-08 00:00:00-04:00,60.63999938964844,12.130000114440918,61.25,12.569999694824219,62.578666559855144,12.272533321380616,4.99917550020925,1.236719171578553,0.3919436133046881
2006-09-11 00:00:00-04:00,58.5,11.074999809265137,60.63999938964844,12.130000114440918,62.42499987284342,12.261699994405111,5.282167133859452,1.4383845881991584,0.4203539028308568
2006-09-12 00:00:00-04:00,58.31999969482422,11.019000053405762,58.5,11.074999809265137,62.26366653442383,12.248499997456868,5.292676233066958,1.6138357028696881,0.4528225543373682
2006-09-13 00:00:00-04:00,58.619998931884766,11.1850004196167,58.31999969482422,11.019000053405762,62.07366650899251,12.22933333714803,5.240947405694744,1.6967952738676,0.48522224584163737
